"","A","B","C"
"seq5689",3.32054581940348e-16,0.999550900414524,0.000449099585475271
"seq5690",1.27863063712872e-07,0.999391416091681,0.000608456045255343
"seq5691",7.77911501027173e-07,0.999990825070201,8.39701829768897e-06
"seq5692",2.46887445131338e-13,0.999999997063356,2.93639672577861e-09
"seq5693",2.62229417530232e-10,0.0116886310180062,0.988311368719764
"seq5694",1.14721017984619e-19,0.981727901038003,0.0182720989619968
"seq5695",1.80090259140355e-15,0.99999417412575,5.82587424841162e-06
"seq5696",4.05782064899549e-24,0.0273568300903949,0.972643169909605
"seq5697",2.19544497292645e-13,0.0428112664516718,0.957188733548109
"seq5698",1.27785102693198e-16,0.999813362887069,0.00018663711293057
"seq5699",4.57527860110349e-23,0.699736078139438,0.300263921860562
"seq5700",0.999999999999999,1.27977280037288e-15,1.22022896876143e-28
"seq5701",1.48386017043475e-22,0.0983138400209535,0.901686159979047
"seq5702",1.98809433341959e-16,0.999965283825476,3.47161745234843e-05
"seq5703",2.50634382037098e-19,0.431611005302153,0.568388994697847
"seq5704",3.00577803228856e-12,0.091010931062705,0.908989068934289
"seq5705",5.23918009946434e-16,0.999690628504993,0.000309371495006533
"seq5706",6.59677836793607e-08,0.96623606000811,0.0337638740241063
"seq5707",5.29470895744882e-31,0.999987221976844,1.27780231558928e-05
"seq5708",4.45603086608809e-17,0.981057485223036,0.0189425147769644
"seq5709",4.16070274263465e-20,0.999999999999937,6.2842297772816e-14
"seq5710",1.24563608901216e-18,0.488763369159571,0.511236630840429
"seq5711",1.93398779700206e-16,0.948574212075208,0.051425787924792
"seq5712",7.19542462112967e-20,0.751288053269635,0.248711946730365
"seq5713",8.81529213759338e-25,0.617644143557379,0.382355856442621
"seq5714",2.45693306479501e-22,0.999815892695305,0.000184107304695033
"seq5715",4.29630968176863e-19,0.901950041242454,0.0980499587575463
"seq5716",2.76037341544727e-15,0.892097691669145,0.107902308330853
"seq5717",1.46581701193295e-07,0.999999743031965,1.10386333858814e-07
"seq5718",1.36514446507795e-16,0.999994318187756,5.68181224390775e-06
"seq5719",7.68174154459331e-17,0.99999998160063,1.839937006004e-08
"seq5720",1.70780896268308e-15,0.999927483216421,7.25167835773705e-05
"seq5721",1.25816142093698e-19,0.999999999628028,3.71971631777391e-10
"seq5722",5.31045650157508e-23,0.651300847771199,0.348699152228801
"seq5723",6.69654374914472e-11,0.999999999933035,1.19707430771683e-22
"seq5724",1.80097970293583e-19,0.999999818740033,1.81259966920105e-07
"seq5725",1.11992912340708e-18,0.856879895728601,0.143120104271399
"seq5726",4.47483663162372e-18,0.99999999999597,4.02971409492136e-12
"seq5727",2.0160498343847e-15,0.999998230227959,1.76977203906883e-06
"seq5728",3.50944287483194e-14,0.984934743220114,0.0150652567798512
"seq5729",1.75094561229141e-13,0.999812470186575,0.0001875298132494
"seq5730",1.68223224732998e-16,0.994941166382576,0.00505883361742379
"seq5731",7.01238121044862e-16,0.994040058254131,0.00595994174586798
"seq5732",2.69470730945959e-20,0.878762194807902,0.121237805192098
"seq5733",3.39981577651951e-15,0.952511586876325,0.0474884131236713
"seq5734",1,2.10526283805383e-20,3.8210962068278e-24
"seq5735",1.72240920240604e-07,0.999999816352093,1.14069864352695e-08
"seq5736",6.41376923278415e-14,0.980908443468866,0.0190915565310694
"seq5737",3.66643814019354e-25,0.89400481194744,0.10599518805256
"seq5738",1.20489701455109e-17,0.999999446244813,5.53755187439963e-07
"seq5739",1.1197693886072e-20,0.999928181394282,7.18186057178654e-05
"seq5740",6.37599070623364e-26,0.0807085609568003,0.9192914390432
"seq5741",5.56222607998101e-17,0.617729435610484,0.382270564389516
"seq5742",1.37576426623271e-24,0.214642530311941,0.785357469688059
"seq5743",5.06443559806717e-16,0.998361413358612,0.00163858664138733
"seq5744",3.2820815300445e-13,0.999999999999672,4.0986142604977e-20
"seq5745",1.14880278480972e-20,0.99785520427994,0.00214479572005948
"seq5746",8.49946571680305e-17,0.999998241195166,1.75880483406929e-06
"seq5747",5.45958724197088e-21,0.0814758176332088,0.918524182366791
"seq5748",0.000210489793973121,0.999789501038538,9.16748901258232e-09
"seq5749",4.61607349512605e-22,0.997980279708487,0.00201972029151338
"seq5750",1.03578937767845e-18,0.673391687556269,0.326608312443731
"seq5751",4.40307483179423e-18,0.836341376724614,0.163658623275386
"seq5752",1.89804377064783e-26,4.34172273197371e-06,0.999995658277268
"seq5753",1.10603981746051e-07,0.999976772400221,2.31169957972745e-05
"seq5754",3.2485245455369e-10,0.999999999675148,2.73446154458044e-21
"seq5755",1.79356285606902e-11,0.996331782423727,0.00366821755833796
"seq5756",2.55368686152851e-22,0.998394862363199,0.00160513763680108
"seq5757",1.36513799610678e-24,0.00478928209271761,0.995210717907282
"seq5758",5.56264432262651e-21,0.011344004977506,0.988655995022494
"seq5759",5.24969954365389e-23,0.000404759875637088,0.999595240124363
"seq5760",4.53048458403487e-22,0.999829543205841,0.000170456794159047
"seq5761",2.74721257794722e-16,0.99999999906787,9.32129539231857e-10
"seq5762",1.2814981787632e-17,0.999999998603723,1.39627725830838e-09
"seq5763",8.54698630597159e-25,0.0928504988133221,0.907149501186678
"seq5764",2.38220024044008e-16,0.999999749993544,2.50006456143747e-07
"seq5765",1,1.06679148039815e-17,7.68765731976152e-25
"seq5766",4.42230988756451e-19,3.20640195739884e-05,0.999967935980426
"seq5767",1.78555639017209e-23,0.948547219354601,0.0514527806453986
"seq5768",7.19579789754224e-28,0.999784488463499,0.000215511536500729
"seq5769",1.61643145658014e-18,0.999999250968414,7.49031585920938e-07
"seq5770",6.12833580526538e-15,0.992266395079456,0.00773360492053764
"seq5771",1.10150112130116e-11,0.999945786388678,5.42136003069487e-05
"seq5772",1.8407083723768e-21,0.910642565990437,0.0893574340095634
"seq5773",1.3273423876218e-12,0.921771682906229,0.0782283170924439
"seq5774",1.19004461210643e-19,0.00961923815426376,0.990380761845736
"seq5775",5.08780972648281e-22,0.288906700634378,0.711093299365623
"seq5776",4.11776481446838e-13,0.996548240360129,0.00345175963945949
"seq5777",1,6.5703356333524e-18,1.0095028034526e-23
"seq5778",2.4697371784693e-16,0.999999993848355,6.15164485699344e-09
"seq5779",2.73519894276149e-26,0.999997877241231,2.12275876884609e-06
"seq5780",1.69951775089197e-22,0.350496080681344,0.649503919318656
"seq5781",1.31321158028462e-16,0.932530870382821,0.0674691296171789
"seq5782",3.80801849507e-13,0.998848078270935,0.00115192172868371
"seq5783",8.25859347651411e-15,0.999997837837785,2.16216220726748e-06
"seq5784",3.4937832423582e-17,0.000102577080814187,0.999897422919186
"seq5785",4.92350352455963e-18,0.968130842475405,0.0318691575245952
"seq5786",9.27745654201463e-27,0.0167027492219177,0.983297250778082
"seq5787",9.1840443741882e-20,0.977810617120347,0.0221893828796534
"seq5788",7.54666121072376e-22,0.992800646874896,0.00719935312510366
"seq5789",1.43403462355662e-19,0.000257639207503624,0.999742360792496
"seq5790",7.12004067842587e-13,0.999999635498521,3.64500766749127e-07
"seq5791",1.52983048230021e-17,0.000100452336159916,0.99989954766384
"seq5792",2.83543624121632e-18,0.999999999948971,5.10287910428234e-11
"seq5793",3.04766329911102e-17,0.923450569808534,0.076549430191466
"seq5794",0.27928448303838,0.720715516940967,2.06527679775439e-11
"seq5795",3.98094209340234e-05,0.999960163832323,2.6746742591359e-08
"seq5796",2.00887891649285e-15,0.352616423530083,0.647383576469915
"seq5797",2.11865977410328e-14,0.996807794938683,0.00319220506129568
"seq5798",6.42272802011165e-14,0.999999909986054,9.00138814933319e-08
"seq5799",0.999999984088936,1.59110644237835e-08,1.40162252895242e-23
"seq5800",7.69983177722954e-20,0.99997294058543,2.70594145701215e-05
"seq5801",4.56611941879964e-25,7.23733693820759e-05,0.999927626630618
"seq5802",4.51525411760217e-15,0.916492439917611,0.083507560082385
"seq5803",2.62987104331296e-24,0.169867820869544,0.830132179130456
"seq5804",3.63538099074866e-23,0.999992228908758,7.77109124239304e-06
"seq5805",3.57835532475508e-24,0.470656460180912,0.529343539819088
"seq5806",9.76849859369783e-16,0.00565212970169853,0.9943478702983
"seq5807",6.11441539871627e-19,0.999999788865608,2.11134391863519e-07
"seq5808",1.81261214045511e-15,0.984583852696199,0.0154161473037988
"seq5809",4.82463257944434e-23,0.0665563170842947,0.933443682915705
"seq5810",1.54494759081575e-26,0.999861980115196,0.00013801988480379
"seq5811",1.66889474831143e-14,0.255646850814753,0.74435314918523
"seq5812",3.70594263872802e-16,0.993477768065788,0.00652223193421122
"seq5813",1.49735838622467e-08,0.999999985026416,1.76196029576639e-18
"seq5814",1.33607753872322e-12,0.997295774059473,0.0027042259391914
"seq5815",8.29250677193374e-13,0.197944322479616,0.802055677519555
"seq5816",4.38213754379685e-13,0.998117582672758,0.00188241732680399
"seq5817",9.54918633143136e-14,0.999953059480801,4.69405191033142e-05
"seq5818",6.13085219637133e-26,0.999329808819238,0.000670191180761925
"seq5819",3.77984751501769e-18,0.999566933076712,0.000433066923288419
"seq5820",6.07774591673296e-15,0.997256579737941,0.0027434202620529
"seq5821",4.39196697635619e-20,0.982253496504526,0.0177465034954742
"seq5822",0.715318572212771,0.284681427787229,1.95499257224613e-25
"seq5823",1.51519588505551e-13,0.00368956631510827,0.99631043368474
"seq5824",0.991137851956593,0.00886214804325614,1.50901514379885e-13
"seq5825",6.24675390781967e-13,0.999745066496313,0.000254933503062096
"seq5826",7.25909453519445e-26,0.999995230199202,4.76980079815435e-06
"seq5827",4.03042016663747e-21,0.999999999537414,4.62586401260914e-10
"seq5828",9.11119102700417e-24,0.0239282740380162,0.976071725961984
"seq5829",5.30231700278397e-17,0.286841654547056,0.713158345452944
"seq5830",1.21502505488466e-17,0.999953513188506,4.64868114935232e-05
"seq5831",0.999999999999999,1.37920651400255e-15,6.73014618893857e-20
"seq5832",3.20739497320406e-18,0.0563329234237194,0.943667076576281
"seq5833",1.08237474155088e-25,0.00885074021617565,0.991149259783824
"seq5834",2.6676316033328e-28,0.520729861952224,0.479270138047776
"seq5835",4.79900274612842e-21,0.565681956351452,0.434318043648548
"seq5836",2.17210129503127e-16,0.999977749900318,2.22500996814722e-05
"seq5837",7.30173244934861e-17,0.997474379617659,0.00252562038234069
"seq5838",4.16871040636284e-15,0.00814126604765594,0.99185873395234
"seq5839",2.81461913759427e-18,0.999999999048603,9.5139738778307e-10
"seq5840",1.34758732940591e-07,0.999999865241247,1.97438895236213e-14
"seq5841",2.56052937943785e-15,0.991827298117249,0.00817270188274827
"seq5842",0.998492912088378,0.00150708788515556,2.64661682293684e-11
"seq5843",4.80841981453756e-17,0.999999926782582,7.32174181374643e-08
"seq5844",7.11731923370332e-24,0.874966496029508,0.125033503970492
"seq5845",2.67669586214097e-12,0.998635579456244,0.00136442054107889
"seq5846",0.999999999999323,6.77208250601961e-13,3.19791476590631e-23
"seq5847",5.37014728788404e-20,0.998894296934694,0.00110570306530598
"seq5848",4.79174605687066e-18,0.999999974910099,2.50899008003912e-08
"seq5849",0.999999999999412,5.87630860822506e-13,6.79609970845852e-20
"seq5850",3.53175240516095e-23,0.999884227841021,0.000115772158978962
"seq5851",1.15370946029272e-15,0.999977390287468,2.26097125308474e-05
"seq5852",1.59404718088367e-13,0.999999763752216,2.36247624154108e-07
"seq5853",1.41970339261048e-18,0.999999904922185,9.50778148271526e-08
"seq5854",4.99525092925734e-22,0.0762225249176003,0.9237774750824
"seq5855",3.87386476831439e-20,0.959407720304931,0.0405922796950689
"seq5856",1.10824326413791e-23,0.0398896300357406,0.960110369964259
"seq5857",4.53629558164382e-07,0.999999126062355,4.20308086801232e-07
"seq5858",8.11454872611473e-18,0.99885253985297,0.00114746014702971
"seq5859",0.149785357316446,0.845444332762356,0.00477030992119857
"seq5860",5.68782029042348e-13,0.98958994040189,0.0104100595975415
"seq5861",2.40836564807719e-16,0.999999999607485,3.92514291301457e-10
"seq5862",0.000215913832939636,0.99978408616103,6.03063834511972e-12
"seq5863",1.80045603932688e-13,0.93162494900047,0.06837505099935
"seq5864",1.04003388696208e-24,0.0705957844601578,0.929404215539842
"seq5865",6.11116522643118e-18,0.879061155214291,0.120938844785709
"seq5866",7.12693110363641e-17,0.0920624944298029,0.907937505570197
"seq5867",1.51560664250055e-17,0.0178612261474145,0.982138773852585
"seq5868",1.88023678401997e-12,0.999835581425599,0.000164418572520848
"seq5869",1.23110367234594e-18,0.999949479264242,5.05207357581982e-05
"seq5870",6.08106049648829e-11,0.999980317157662,1.96827815278666e-05
"seq5871",3.86744217267463e-14,0.999868680850742,0.000131319149219694
"seq5872",3.38751875351105e-14,0.442504766640186,0.55749523335978
"seq5873",0.373839970136588,0.626160029838398,2.50136268349026e-11
"seq5874",2.00712189816443e-17,0.999999599048342,4.00951658140843e-07
"seq5875",2.97283175983412e-15,0.999999094202369,9.05797628204012e-07
"seq5876",1.92793035790572e-14,0.999999999873587,1.26393788839769e-10
"seq5877",5.4669867885792e-10,0.998439996290586,0.00156000316271578
"seq5878",1.02522116508252e-23,0.99999999798855,2.01145020742259e-09
"seq5879",2.33195707678459e-19,0.675993106480209,0.324006893519791
"seq5880",1.6550176629453e-20,0.463391661104066,0.536608338895935
"seq5881",1.57042482514555e-11,0.999969175789567,3.08241947288054e-05
"seq5882",1.66276174992802e-17,0.998686003630525,0.00131399636947462
"seq5883",2.90396489048846e-25,0.997652155223189,0.00234784477681118
"seq5884",1.33006425066221e-24,0.00187731843862354,0.998122681561377
"seq5885",3.7833992431095e-17,0.238780491341569,0.761219508658431
"seq5886",0.00189851602478506,0.998101482226549,1.74866553864654e-09
"seq5887",5.75469026799703e-24,1,1.87522666458425e-17
"seq5888",2.468814218036e-25,0.000790616194931584,0.999209383805068
"seq5889",8.67106258523385e-19,0.999044189804201,0.000955810195798872
"seq5890",8.77159982420259e-05,0.99991228399039,1.1368147157271e-11
"seq5891",1.38847510680861e-23,0.994753058797968,0.00524694120203193
"seq5892",2.88477884649177e-11,0.999995613861344,4.38610980880715e-06
"seq5893",7.90950498239555e-20,0.0248163160353104,0.97518368396469
"seq5894",4.0364846353824e-19,0.0142311448519887,0.985768855148011
"seq5895",2.34900584589845e-20,0.999280667131854,0.000719332868146431
"seq5896",0.99999999994581,5.41901819310982e-11,2.38025020482044e-23
"seq5897",9.95622590747713e-09,0.021575917581948,0.978424072461826
"seq5898",5.86436126664697e-19,0.999992272900016,7.72709998419923e-06
"seq5899",2.39272650228429e-18,0.340255927694072,0.659744072305928
"seq5900",3.15745578428331e-14,0.999647129412596,0.000352870587371955
"seq5901",3.47356240850136e-21,0.161384135858282,0.838615864141718
"seq5902",3.19748195058383e-17,0.999999328430735,6.71569265353418e-07
"seq5903",5.25010038090057e-23,0.955807753057946,0.0441922469420536
"seq5904",3.53433900680841e-23,0.999983559505086,1.64404949140607e-05
"seq5905",1.18999200314492e-10,0.999999409597809,5.90283192173515e-07
"seq5906",1.32771772116099e-23,0.000146313566317681,0.999853686433682
"seq5907",7.72489187989855e-22,0.95111497158755,0.0488850284124495
"seq5908",2.94012459437475e-17,0.999975454874138,2.45451258623916e-05
"seq5909",9.03471914378733e-27,1.94199865327239e-06,0.999998058001347
"seq5910",1,2.61822559332423e-16,6.48736809377056e-17
"seq5911",1.03317735036191e-19,0.999999982612469,1.73875307966464e-08
"seq5912",0.999999999999997,2.81619927929506e-15,5.56628894083179e-26
"seq5913",1.68487432263308e-12,0.999939226469156,6.07735291585614e-05
"seq5914",9.61957360055836e-18,0.999995535523949,4.46447605116336e-06
"seq5915",8.30566384665433e-17,0.79258075146189,0.20741924853811
"seq5916",5.06822444036773e-23,0.999999808533287,1.91466712713294e-07
"seq5917",2.60029866420208e-16,0.999999995455861,4.54413912279933e-09
"seq5918",2.13451154193696e-19,0.999373661573212,0.000626338426787982
"seq5919",1.3740920927786e-24,0.00410759210592629,0.995892407894074
"seq5920",8.90393266674486e-15,0.999852323227127,0.000147676772863986
"seq5921",3.49409767092533e-19,0.98835439716506,0.0116456028349401
"seq5922",4.52207245378505e-26,0.829670648320378,0.170329351679623
"seq5923",1.57454664294451e-05,0.997616337411089,0.00236791712248201
"seq5924",2.56151487464739e-17,0.898985478341589,0.101014521658411
"seq5925",3.45771891795542e-14,0.977119731038178,0.0228802689617871
"seq5926",1.44198442197013e-21,0.0305675599314706,0.969432440068529
"seq5927",5.22104435076535e-25,0.65284291645574,0.34715708354426
"seq5928",8.84170085887288e-15,0.9999962261383,3.77386169121756e-06
"seq5929",2.29349304409729e-27,0.973258314559954,0.0267416854400462
"seq5930",7.99329530731185e-17,0.999999322992634,6.77007366003119e-07
"seq5931",7.74288097966468e-11,0.353915915050408,0.646084084872164
"seq5932",1,6.1262684483576e-19,1.10106121611655e-20
"seq5933",4.1122500926243e-21,0.0285931845328567,0.971406815467143
"seq5934",1.94137815993802e-12,0.99999308701746,6.91298059867779e-06
"seq5935",5.02428285769802e-27,0.99389102101672,0.00610897898327964
"seq5936",6.36655381543641e-12,0.966145599655725,0.0338544003379086
"seq5937",6.51744645892204e-22,0.650290347767576,0.349709652232424
"seq5938",2.94374267482472e-20,0.999843985894683,0.000156014105316519
"seq5939",1.12847715274466e-13,0.992250672927831,0.00774932707205627
"seq5940",3.91899434469394e-18,0.00288472324627563,0.997115276753724
"seq5941",6.85174921627035e-16,0.919652517177643,0.0803474828223562
"seq5942",5.21077527209344e-12,0.0720600735851557,0.927939926409634
